#HGNC ID	Score
TAF1B	0.11411834
TAF1C	0.05781942
TAF1D	0.04980747
TAF1L	0.45231356
TAF2	0.40478289
TAF3	0.83421235
TAF4	0.98789528
TAF4B	0.48427816
TAF5	0.90833564
TAF5L	0.65191203
TAF6	0.38723453
TAF6L	0.43536267
TAF7	0.21536088
TAF8	0.12542835
TAF9	0.71102128
TAGAP	0.21603035
TAGLN	0.73895612
TAGLN2	0.26989186
TAGLN3	0.36020595
TAL1	0.99970407
TAL2	0.23664651
TALDO1	0.07118831
TAMM41	0.10398445
TANC1	0.55196231
TANC2	0.56390120
TANGO2	0.06859532
TANGO6	0.06667213
TANK	0.77162860
TAOK1	0.99195793
TAOK2	0.90678719
TAOK3	0.98226775
TAP1	0.12820815
TAP2	0.08855660
TAPBP	0.06942334
TAPBPL	0.31338225
TAPT1	0.14245899
TARBP1	0.06055854
TARBP2	0.67647071
TARDBP	0.99672151
TARM1	0.11943327
TARS	0.08167602
TARS2	0.07659154
TARSL2	0.10182314
TAS1R1	0.18768132
TAS1R2	0.48157971
TAS1R3	0.15592644
TAS2R1	0.09586584
TAS2R10	0.08537644
TAS2R13	0.12418005
TAS2R14	0.08420336
TAS2R16	0.11302480
TAS2R19	0.06659615
TAS2R20	0.07313253
TAS2R3	0.15415410
TAS2R30	0.07620819
TAS2R31	0.11872957
TAS2R38	0.08748955
TAS2R39	0.26200909
TAS2R4	0.16794722
TAS2R40	0.20464689
TAS2R41	0.29773279
TAS2R42	0.11214515
TAS2R43	0.12672847
TAS2R46	0.10705228
TAS2R5	0.20707578
TAS2R50	0.11956083
TAS2R60	0.24798416
TAS2R7	0.06144807
TAS2R8	0.06831418
TAS2R9	0.09764606
TASOR	0.30052773
TASOR2	0.16398028
TASP1	0.38845401
TAT	0.16003109
TATDN1	0.08520956
TATDN2	0.06445859
TATDN3	0.05381932
TAX1BP1	0.10593154
TAX1BP3	0.13092737
TBATA	0.08838078
TBC1D1	0.07787718
TBC1D10A	0.47975120
TBC1D10B	0.53782528
TBC1D10C	0.05221211
TBC1D12	0.08756235
TBC1D13	0.13608921
TBC1D14	0.39859601
TBC1D15	0.08390258
TBC1D16	0.06389060
TBC1D17	0.06808638
TBC1D19	0.08222643
TBC1D2	0.08820387
TBC1D20	0.27381320
TBC1D21	0.06106304
TBC1D22A	0.17992494
TBC1D22B	0.18653940
TBC1D23	0.10605239
TBC1D24	0.33727225
TBC1D26	0.23763748
TBC1D28	0.10246988
TBC1D2B	0.08073527
TBC1D3	0.17100910
TBC1D30	0.11815331
TBC1D31	0.05905741
TBC1D32	0.05433278
TBC1D3B	0.19751647
TBC1D3C	0.12422907
TBC1D3F	0.20216700
TBC1D3G	0.16403122
TBC1D3H	0.11629243
TBC1D4	0.28290654
TBC1D5	0.08636211
TBC1D7	0.08979019
TBC1D8	0.08982527
TBC1D9	0.56144565
TBC1D9B	0.07916171
TBCA	0.53767491
TBCB	0.25219464
TBCC	0.14542720
TBCCD1	0.08332240
TBCD	0.32668818
TBCE	0.12652591
TBCEL	0.60015737
TBCK	0.05223846
TBK1	0.88247677
TBKBP1	0.13470503
TBL1XR1	0.99999526
TBL2	0.07697530
TBL3	0.09395541
TBP	0.99648971
TBPL1	0.99390189
TBPL2	0.56051975
TBR1	0.99882109
TBRG1	0.15518557
TBRG4	0.10077094
TBX1	0.51347195
TBX10	0.15040745
TBX15	0.62678622
TBX18	0.67205740
TBX19	0.23253390
TBX2	0.99949315
TBX20	0.80791141
TBX21	0.99953929
TBX3	0.99387784
TBX4	0.84196373
TBX5	0.99770819
TBX6	0.50943644
TBXA2R	0.72304482
TBXAS1	0.06860812
TBXT	0.61838673
TC2N	0.06732743
TCAF1	0.38756662
TCAF2	0.11164342
TCAIM	0.05990556
TCAP	0.69071565
TCEA1	0.50494194
TCEA2	0.07979765
TCEA3	0.09058183
TCEANC2	0.19295355
TCERG1	0.98886879
TCERG1L	0.12129744
TCF12	0.99983698
TCF15	0.51777551
TCF19	0.10054386
TCF20	0.34792599
TCF21	0.79513842
TCF23	0.19146334
TCF24	0.17749022
TCF25	0.06433126
TCF3	0.81779530
TCF4	0.99993699
TCF7	0.77546693
TCF7L1	0.96782358
TCF7L2	0.99990326
TCFL5	0.58633062
TCHH	0.36379137
TCHHL1	0.11859828
TCHP	0.17440267
TCIM	0.11423485
TCIRG1	0.05387708
TCL1A	0.09676034
TCL1B	0.18251074
TCN1	0.13730349
TCN2	0.05385502
TCOF1	0.28328182
TCP1	0.90571285
TCP10	0.08201961
TCP10L	0.06101006
TCP10L2	0.18641430
TCP11	0.05574457
TCP11L1	0.09088495
TCP11L2	0.08331784
TCTA	0.07338280
TCTE1	0.66844522
TCTE3	0.07619430
TCTEX1D1	0.07217046
TCTEX1D2	0.11363009
TCTEX1D4	0.91460837
TCTN1	0.07503574
TCTN2	0.05676309
TCTN3	0.10840479
TDG	0.35132586
TDGF1	0.14491170
TDO2	0.06049739
TDP1	0.09393365
TDP2	0.12867704
TDRD1	0.19845204
TDRD10	0.07449392
TDRD12	0.08088156
TDRD15	0.07422680
TDRD3	0.14536366
TDRD5	0.44800016
TDRD6	0.21530027
TDRD7	0.12375117
TDRD9	0.06848872
TDRKH	0.08043168
TDRP	0.05354076
TEAD1	0.85305194
TEAD2	0.41071761
TEAD3	0.48941489
TEAD4	0.58138882
TEC	0.33398894
TECPR1	0.07258676
TECPR2	0.29205442
TECR	0.34962131
TECRL	0.23639445
TECTA	0.45849363
TECTB	0.23363884
TEDC1	0.05846143
TEDC2	0.14856054
TEDDM1	0.08245952
TEF	0.50467771
TEFM	0.09240239
TEK	0.99422327
TEKT1	0.06420049
TEKT2	0.09547870
TEKT3	0.15343246
TEKT4	0.09899219
TEKT5	0.14917325
TELO2	0.04838710
TEN1	0.14524391
TENM2	0.96246933
TENM3	0.94981846
TENM4	0.87846166
TENT2	0.10027864
TENT4A	0.88667171
TENT4B	0.74877572
TENT5A	0.45560081
TENT5B	0.12513106
TENT5C	0.25898352
TEP1	0.13387983
TEPP	0.11598385
TEPSIN	0.05710823
TERB1	0.14050598
TERB2	0.14215846
TERF1	0.89165190
TERF2	0.92974960
TERF2IP	0.22274201
TERT	0.99764934
TES	0.82188949
TESC	0.15105192
TESK1	0.79828155
TESK2	0.11429813
TESMIN	0.08011860
TESPA1	0.07852763
TET1	0.42330351
TET2	0.80812598
TET3	0.83713537
TEX10	0.48073774
TEX101	0.05586608
TEX12	0.09365483
TEX14	0.06947764
TEX15	0.07064378
TEX19	0.11391686
TEX2	0.20220874
TEX22	0.10867372
TEX26	0.07774861
TEX261	0.16853953
TEX264	0.35606014
TEX29	0.06316600
TEX30	0.06498501
TEX33	0.08700086
TEX35	0.05740259
TEX36	0.13067982
TEX37	0.11005422
TEX38	0.15114861
TEX43	0.06171138
TEX44	0.11069547
TEX45	0.17165392
TEX46	0.13728550
TEX47	0.08409398
TEX49	0.00000000
TEX55	0.10199780
TEX9	0.06962340
TF	0.22545658
TFAM	0.37105844
TFAP2A	0.99717807
TFAP2B	0.98280156
TFAP2C	0.87137510
TFAP2D	0.67130614
TFAP2E	0.15543539
TFAP4	0.83941378
TFB1M	0.07300616
TFB2M	0.17467898
TFCP2	0.33318164
TFCP2L1	0.40079512
TFDP1	0.99242387
TFDP2	0.80622974
TFEB	0.66728654
TFEC	0.13596024
TFF1	0.07072814
TFF2	0.05465937
TFF3	0.08740950
TFG	0.78135374
TFIP11	0.45789517
TFPI	0.10503364
TFPI2	0.13920663
TFPT	0.16675724
TFR2	0.12067881
TFRC	0.43525362
TG	0.11548833
TGDS	0.08799167
TGFA	0.73647044
TGFB1	0.95762330
TGFB1I1	0.94716951
TGFB2	0.99734982
TGFB3	0.99948324
TGFBI	0.39774488
TGFBR1	0.99797432
TGFBR2	0.96284475
TGFBR3	0.86028574
TGFBR3L	0.06947260
TGFBRAP1	0.79778927
TGIF1	0.85863312
TGIF2	0.47443751
TGM1	0.33269818
TGM2	0.96781822
TGM3	0.11625401
TGM4	0.12180200
TGM5	0.11814146
TGM6	0.32018273
TGM7	0.10887156
TGOLN2	0.44745749
TGS1	0.34869281
TH	0.20719621
THADA	0.12180890
THAP1	0.76532577
THAP10	0.12118413
THAP11	0.68607934
THAP12	0.81530011
THAP2	0.17611300
THAP3	0.15087426
THAP4	0.13575481
THAP5	0.13805617
THAP6	0.08094597
THAP7	0.10225525
THAP8	0.08124325
THAP9	0.12286730
THBD	0.14881252
THBS1	0.99988450
THBS2	0.62676531
THBS3	0.19283962
THBS4	0.26130727
THEG	0.08483323
THEGL	0.14377775
THEM4	0.15486936
THEM5	0.15168698
THEM6	0.16056035
THEMIS	0.07344621
THEMIS2	0.09008003
THG1L	0.09151172
THNSL1	0.33412013
THNSL2	0.06680884
THOC1	0.47435738
THOC3	0.11701320
THOC5	0.17518959
THOC6	0.14728949
THOC7	0.26945987
THOP1	0.05906182
THPO	0.20381560
THRA	0.99923225
THRAP3	0.83249252
THRB	0.98242431
THRSP	0.13522868
THSD1	0.10003632
THSD4	0.04971855
THSD7A	0.30434361
THSD7B	0.09642423
THTPA	0.07040871
THUMPD1	0.38784680
THUMPD2	0.06904112
THUMPD3	0.29531521
THY1	0.20590061
THYN1	0.07473611
TIA1	0.37628405
TIAF1	0.10667162
TIAL1	0.62704913
TIAM1	0.96369740
TIAM2	0.17761112
TICAM1	0.63770091
TICAM2	0.14195157
TICRR	0.05352986
TIE1	0.47555221
TIFA	0.11626558
TIFAB	0.45914231
TIGAR	0.22927939
TIGD1	0.13404019
TIGD2	0.15671117
TIGD3	0.34265012
TIGD4	0.07162589
TIGD5	0.21550745
TIGD6	0.13408629
TIGD7	0.13983088
TIGIT	0.08313044
TIMD4	0.08045283
TIMELESS	0.10782743
TIMM10	0.13374928
TIMM10B	0.06273343
TIMM13	0.07168641
TIMM17A	0.13027712
TIMM21	0.05275248
TIMM22	0.08338511
TIMM23	0.08292737
TIMM23B	0.06116622
TIMM29	0.16368543
TIMM44	0.40625353
TIMM50	0.07545008
TIMM8B	0.12455343
TIMM9	0.26262893
TIMMDC1	0.06955754
TIMP2	0.37274149
TIMP3	0.76212056
TIMP4	0.06768972
TINAG	0.07568314
TINAGL1	0.12947417
TINF2	0.16849016
TIPARP	0.62523217
TIPIN	0.06405255
TIPRL	0.45669388
TIRAP	0.42621409
TJAP1	0.15333786
TJP1	0.99953630
TJP2	0.29730501
TJP3	0.19044601
TK1	0.12163572
TK2	0.24686893
TKFC	0.06942384
TKT	0.12099752
TKTL2	0.12652566
TLCD1	0.14445832
TLCD2	0.13096182
TLDC2	0.05238936
TLE1	0.99995017
TLE2	0.51179185
TLE3	0.99264597
TLE4	0.99912349
TLE6	0.11002187
TLK1	0.50469216
TLK2	0.69142581
TLL1	0.21616629
TLL2	0.31824899
TLN1	0.98751112
TLN2	0.72973887
TLNRD1	0.92933011
TLR1	0.61257360
TLR10	0.17599620
TLR2	0.58347773
TLR3	0.28603790
TLR4	0.43171848
TLR5	0.27442339
TLR6	0.18213382
TLR9	0.34574479
TLX1	0.88375841
TLX2	0.23263653
TLX3	0.84468898
TM2D1	0.10668556
TM2D2	0.10181793
TM2D3	0.09548077
TM4SF1	0.05560603
TM4SF18	0.14276125
TM4SF19	0.06494947
TM4SF20	0.12649039
TM4SF4	0.05061948
TM4SF5	0.11722256
TM6SF1	0.09536615
TM6SF2	0.06666028
TM7SF2	0.06821471
TM7SF3	0.07778232
TM9SF1	0.09197425
TM9SF2	0.37901920
TM9SF3	0.70284818
TM9SF4	0.49284511
TMA16	0.08062468
TMA7	0.06526588
TMBIM1	0.05259147
TMBIM4	0.05772458
TMBIM6	0.14400824
TMC1	0.07587106
TMC2	0.10478195
TMC3	0.10280390
TMC4	0.05738888
TMC5	0.11377194
TMC6	0.05154585
TMC7	0.08369220
TMC8	0.14027987
TMCC1	0.43592297
TMCC2	0.21100785
TMCC3	0.13887198
TMCO1	0.17486240
TMCO2	0.07675789
TMCO3	0.14962352
TMCO4	0.10345507
TMCO5A	0.06446361
TMCO6	0.05655108
TMED1	0.06317414
TMED10	0.84501282
TMED2	0.63421335
TMED3	0.05427210
TMED4	0.11275544
TMED5	0.07777700
TMED6	0.08475421
TMED7	0.17076759
TMED8	0.27847870
TMED9	0.12616027
TMEFF1	0.35320058
TMEFF2	0.48548372
TMEM100	0.12710243
TMEM101	0.09876358
TMEM102	0.11440384
TMEM104	0.06767118
TMEM106A	0.04801352
TMEM106B	0.23801587
TMEM106C	0.04800815
TMEM107	0.08510040
TMEM108	0.91303297
TMEM109	0.11323534
TMEM11	0.39580741
TMEM114	0.17430855
TMEM115	0.52360167
TMEM116	0.06090908
TMEM117	0.13554049
TMEM119	0.15772191
TMEM120A	0.11223738
TMEM120B	0.08861089
TMEM121	0.21399416
TMEM121B	0.14532020
TMEM123	0.13174004
TMEM125	0.12695728
TMEM126A	0.04872009
TMEM126B	0.06766355
TMEM127	0.20271374
TMEM128	0.11126751
TMEM129	0.15331608
TMEM130	0.08374513
TMEM131	0.55708452
TMEM131L	0.29752507
TMEM132A	0.10291336
TMEM132B	0.13807964
TMEM132C	0.16268957
TMEM132D	0.30953749
TMEM132E	0.21129153
TMEM134	0.12420390
TMEM135	0.20497474
TMEM136	0.09358991
TMEM138	0.13602239
TMEM139	0.06854432
TMEM140	0.09281010
TMEM141	0.08888727
TMEM143	0.19862684
TMEM144	0.12747818
TMEM145	0.05985340
TMEM147	0.09765977
TMEM14A	0.06375961
TMEM14B	0.09397310
TMEM14C	0.05182915
TMEM150A	0.15758135
TMEM150B	0.09022433
TMEM150C	0.08062274
TMEM151A	0.43214640
TMEM151B	0.22236140
TMEM154	0.06122783
TMEM155	0.15773322
TMEM156	0.14777083
TMEM158	0.53421365
TMEM159	0.08785515
TMEM160	0.13587989
TMEM161A	0.04887749
TMEM161B	0.12059089
TMEM163	0.08081554
TMEM165	0.71011702
TMEM167A	0.12899285
TMEM167B	0.31234391
TMEM168	0.10048022
TMEM169	0.09763405
TMEM17	0.10948933
TMEM170A	0.14139294
TMEM170B	0.40536446
TMEM171	0.16430886
TMEM173	0.19737855
TMEM174	0.06993605
TMEM175	0.05847073
TMEM176A	0.06374976
TMEM176B	0.06374455
TMEM177	0.11346883
TMEM178A	0.53707324
TMEM178B	0.34299604
TMEM179	0.09913693
TMEM179B	0.07056999
TMEM18	0.14163310
TMEM181	0.06660566
TMEM182	0.06611225
TMEM183A	0.53048681
TMEM184A	0.11991711
TMEM184B	0.51971281
TMEM184C	0.10680519
TMEM185B	0.12476489
TMEM186	0.06627524
TMEM189	0.18465836
TMEM19	0.07255509
TMEM190	0.05657649
TMEM192	0.05504421
TMEM196	0.11589223
TMEM198	0.13193320
TMEM199	0.07717984
TMEM200A	0.26697081
TMEM200B	0.28867311
TMEM200C	0.15308734
TMEM201	0.24316993
TMEM202	0.13202094
TMEM203	0.23514439
TMEM204	0.24630604
TMEM205	0.12337332
TMEM206	0.09924055
TMEM207	0.04960723
TMEM208	0.09774131
TMEM209	0.05640847
TMEM210	0.10023997
TMEM211	0.07602571
TMEM212	0.05603942
TMEM213	0.09381083
TMEM214	0.07185760
TMEM215	0.14773329
TMEM216	0.30414160
TMEM217	0.06964285
TMEM218	0.06550920
TMEM219	0.12690355
TMEM220	0.17899537
TMEM221	0.11958118
TMEM222	0.10582242
TMEM223	0.09600483
TMEM225	0.11919519
TMEM229A	0.15543169
TMEM229B	0.25374660
TMEM230	0.13283695
TMEM231	0.07722272
TMEM232	0.07499712
TMEM233	0.12563288
TMEM234	0.10033317
TMEM235	0.06025346
TMEM236	0.00000000
TMEM237	0.06653048
TMEM238	0.11922165
TMEM239	0.14097408
TMEM240	0.13596492
TMEM241	0.05000417
TMEM242	0.11801052
TMEM243	0.16607595
TMEM244	0.05848175
TMEM245	0.11811523
TMEM246	0.12875073
TMEM247	0.24380883
TMEM248	0.24607759
TMEM249	0.09732634
TMEM25	0.06215679
TMEM250	0.19957486
TMEM251	0.08830483
TMEM252	0.09541143
TMEM253	0.08032564
TMEM254	0.06028779
TMEM255B	0.11930367
TMEM256	0.14031190
TMEM258	0.07795252
TMEM259	0.29384714
TMEM26	0.23797584
TMEM260	0.09512611
TMEM262	0.18892266
TMEM263	0.20933724
TMEM266	0.17208805
TMEM267	0.10806178
TMEM268	0.07244773
TMEM270	0.06834499
TMEM273	0.05855589
TMEM30A	0.06967557
TMEM30B	0.14366392
TMEM33	0.07108732
TMEM35B	0.12305787
TMEM37	0.09848233
TMEM38A	0.07666683
TMEM38B	0.07764555
TMEM39A	0.28485382
TMEM39B	0.15860705
TMEM40	0.05022512
TMEM41A	0.07521746
TMEM41B	0.08249547
TMEM42	0.10159616
TMEM43	0.12962805
TMEM44	0.10302975
TMEM45A	0.05635357
TMEM45B	0.10210805
TMEM50A	0.07435832
TMEM50B	0.07516587
TMEM51	0.19764762
TMEM52	0.06036735
TMEM52B	0.08166053
TMEM53	0.10298797
TMEM54	0.15719297
TMEM56	0.16589990
TMEM59	0.25161275
TMEM59L	0.08116500
TMEM60	0.23183843
TMEM61	0.08462149
TMEM62	0.06863490
TMEM63A	0.06032738
TMEM63B	0.70991548
TMEM63C	0.24694700
TMEM64	0.20758048
TMEM65	0.15747611
TMEM67	0.09035449
TMEM68	0.08852583
TMEM69	0.10447938
TMEM70	0.07650362
TMEM71	0.11059197
TMEM72	0.08743482
TMEM74	0.12732874
TMEM74B	0.13979620
TMEM78	0.06116622
TMEM79	0.14327964
TMEM80	0.09101659
TMEM81	0.15258404
TMEM82	0.10010275
TMEM86A	0.12120978
TMEM86B	0.10040006
TMEM87A	0.23464123
TMEM87B	0.06675323
TMEM88	0.14829936
TMEM88B	0.13627904
TMEM89	0.10116437
TMEM8A	0.05551751
TMEM8B	0.08971484
TMEM9	0.07188870
TMEM91	0.09888768
TMEM92	0.05517958
TMEM94	0.16149292
TMEM95	0.06039792
TMEM97	0.23537230
TMEM98	0.05501725
TMEM99	0.08704609
TMEM9B	0.19373422
TMF1	0.07841098
TMIE	0.08596471
TMIGD1	0.05140843
TMIGD2	0.07364017
TMOD1	0.50100438
TMOD2	0.08154280
TMOD3	0.07488526
TMOD4	0.30998783
TMPO	0.22368706
TMPPE	0.17641545
TMPRSS11A	0.07488516
TMPRSS11B	0.09989674
TMPRSS11D	0.10070318
TMPRSS11E	0.06998492
TMPRSS11F	0.04832418
TMPRSS12	0.09743541
TMPRSS13	0.07319771
TMPRSS15	0.14037979
TMPRSS2	0.17736482
TMPRSS3	0.06266152
TMPRSS4	0.06616152
TMPRSS5	0.11135365
TMPRSS6	0.08219951
TMPRSS7	0.13384400
TMPRSS9	0.19406669
TMSB10	0.07090613
TMTC1	0.15217534
TMTC2	0.42777706
TMTC3	0.23491342
TMTC4	0.05012618
TMUB1	0.12174798
TMUB2	0.14694926
TMX1	0.07956489
TMX2	0.12531770
TMX3	0.11157746
TMX4	0.08281079
TNC	0.17123259
TNF	0.88254227
TNFAIP1	0.12768811
TNFAIP2	0.06822986
TNFAIP3	0.92183181
TNFAIP6	0.16303322
TNFAIP8	0.15447582
TNFAIP8L1	0.18919965
TNFAIP8L2	0.20917833
TNFAIP8L3	0.32951702
TNFRSF10A	0.90599898
TNFRSF10B	0.57409166
TNFRSF10C	0.11423286
TNFRSF10D	0.10418387
TNFRSF11A	0.79790476
TNFRSF11B	0.82505052
TNFRSF12A	0.14759270
TNFRSF13B	0.11089812
TNFRSF13C	0.35138793
TNFRSF14	0.23372478
TNFRSF17	0.09782069
TNFRSF18	0.12579337
TNFRSF19	0.09585650
TNFRSF1A	0.99533610
TNFRSF1B	0.41683397
TNFRSF21	0.86267260
TNFRSF25	0.17532311
TNFRSF4	0.05616913
TNFRSF6B	0.11621635
TNFRSF8	0.26943213
TNFRSF9	0.05843824
TNFSF10	0.26891835
TNFSF11	0.94993227
TNFSF12	0.29875328
TNFSF13	0.13143500
TNFSF13B	0.49104545
TNFSF14	0.39763184
TNFSF15	0.25852771
TNFSF18	0.07076364
TNFSF4	0.15462959
TNFSF8	0.17972215
TNFSF9	0.06985672
TNIK	0.98964626
TNIP1	0.40599121
TNIP2	0.18498324
TNIP3	0.18015796
TNK1	0.10214979
TNK2	0.68662125
TNKS	0.77727658
TNKS1BP1	0.10556487
TNKS2	0.79352268
TNN	0.27712454
TNNC1	0.70824086
TNNC2	0.57311959
TNNI1	0.16059459
TNNI2	0.28266226
TNNI3	0.51804680
TNNI3K	0.10165840
TNNT1	0.51234164
TNNT2	0.23728662
TNNT3	0.11843582
TNP1	0.05924328
TNP2	0.07027048
TNPO1	0.97671345
TNPO2	0.92577652
TNPO3	0.13893300
TNR	0.83830301
TNRC18	0.58527402
TNRC6A	0.58438473
TNRC6B	0.72431905
TNRC6C	0.27961778
TNS1	0.92406821
TNS2	0.25024751
TNS3	0.77393485
TNS4	0.09089116
TNXB	0.23132875
TOB1	0.98596969
TOB2	0.44343873
TOE1	0.63354828
TOGARAM1	0.15408647
TOGARAM2	0.19194849
TOLLIP	0.63996122
TOM1	0.10250846
TOM1L1	0.06390293
TOM1L2	0.12151383
TOMM20	0.32479540
TOMM20L	0.30134556
TOMM22	0.16677757
TOMM34	0.23469569
TOMM40	0.69947962
TOMM40L	0.09474423
TOMM5	0.23964954
TOMM6	0.28294583
TOMM7	0.09494460
TOMM70	0.72500612
TONSL	0.06699762
TOP1	0.99983369
TOP1MT	0.13443940
TOP2A	0.99699534
TOP2B	0.99999406
TOP3A	0.14351567
TOP3B	0.49268836
TOPAZ1	0.18502919
TOPBP1	0.72683099
TOPORS	0.69596099
TOR1A	0.42193162
TOR1AIP1	0.16453595
TOR1AIP2	0.25696895
TOR1B	0.78396970
TOR2A	0.08311451
TOR3A	0.37315872
TOR4A	0.20832306
TOX	0.31246094
TOX2	0.18048214
TOX3	0.86495397
TOX4	0.43566175
TP53	0.99902799
TP53AIP1	0.18470810
TP53BP1	0.98722931
TP53BP2	0.43844177
TP53I11	0.19316416
TP53I13	0.05240247
TP53I3	0.09310013
TP53INP1	0.15182791
TP53INP2	0.74449495
TP53RK	0.15215598
TP53TG3D	0.19952294
TP53TG5	0.10791454
TP63	0.99874860
TP73	0.99806786
TPBG	0.77265047
TPBGL	0.20061722
TPCN1	0.18519044
TPCN2	0.07491813
TPD52	0.07548284
TPD52L1	0.05207299
TPD52L2	0.09049444
TPD52L3	0.11020443
TPGS1	0.12056756
TPGS2	0.16044839
TPH1	0.09492429
TPH2	0.30844628
TPI1	0.40804916
TPK1	0.04803839
TPM1	0.99952678
TPM2	0.78779117
TPM3	0.77415709
TPM4	0.97715442
TPMT	0.07189066
TPO	0.13187900
TPP1	0.06984162
TPP2	0.76417391
TPPP	0.27745801
TPPP2	0.07766411
TPPP3	0.20568434
TPR	0.95323289
TPRA1	0.08758683
TPRG1	0.07163289
TPRG1L	0.07719784
TPRKB	0.06135954
TPRN	0.09901860
TPRX1	0.10561531
TPSAB1	0.19331308
TPSB2	0.14124076
TPSD1	0.11482424
TPSG1	0.10512989
TPST1	0.09916939
TPST2	0.25048413
TPT1	0.82517345
TPTE	0.12360203
TPTE2	0.13773795
TPX2	0.32206749
TRA2A	0.34701331
TRA2B	0.43688302
TRABD	0.23261264
TRABD2A	0.17588392
TRABD2B	0.27651271
TRADD	0.78445334
TRAF1	0.25451482
TRAF2	0.99637836
TRAF3	0.99284879
TRAF3IP1	0.27757111
TRAF3IP2	0.10040135
TRAF3IP3	0.06822828
TRAF4	0.98454061
TRAF5	0.15742240
TRAF6	0.99765781
TRAF7	0.61208313
TRAFD1	0.07539235
TRAIP	0.09284553
TRAK1	0.12676831
TRAK2	0.11873472
TRAM1	0.15520643
TRAM1L1	0.09853823
TRAM2	0.68890596
TRANK1	0.09350815
TRAP1	0.79289546
TRAPPC1	0.21132585
TRAPPC10	0.55000855
TRAPPC11	0.09017100
TRAPPC12	0.09001604
TRAPPC13	0.27108985
TRAPPC2B	0.06408501
TRAPPC2L	0.07460405
TRAPPC3	0.54453258
TRAPPC3L	0.12931022
TRAPPC4	0.11199162
TRAPPC5	0.49867134
TRAPPC6A	0.05061586
TRAPPC6B	0.06435060
TRAPPC8	0.19567293
TRAPPC9	0.07563530
TRARG1	0.05917502
TRAT1	0.11691279
TRDMT1	0.08122284
TRDN	0.07218922
TREH	0.23230810
TREM1	0.09616166
TREM2	0.09796136
TREML1	0.12382588
TREML2	0.10042660
TREML4	0.07561189
TRERF1	0.97863864
TREX1	0.08941467
TRH	0.19019896
TRHDE	0.42314657
TRHR	0.17379095
TRIAP1	0.22155577
TRIB1	0.43709452
TRIB2	0.85633461
TRIB3	0.96746908
TRIM10	0.06395337
TRIM11	0.43016858
TRIM13	0.86057911
TRIM14	0.08805243
TRIM15	0.11318186
TRIM16	0.08428938
TRIM16L	0.08724075
TRIM17	0.08304033
TRIM2	0.61728355
TRIM21	0.13007264
TRIM22	0.18375851
TRIM23	0.19764038
TRIM24	0.99714383
TRIM25	0.13092509
TRIM26	0.38425696
TRIM27	0.61659056
TRIM28	0.98750293
TRIM29	0.06029798
TRIM3	0.84295075
TRIM31	0.04851334
TRIM32	0.35279545
TRIM33	0.99709282
TRIM34	0.05922403
TRIM35	0.08616509
TRIM36	0.07347874
TRIM37	0.20825338
TRIM38	0.13862648
TRIM39	0.69315264
TRIM4	0.07752661
TRIM40	0.06975890
TRIM41	0.59733249
TRIM42	0.29645402
TRIM43	0.17548613
TRIM44	0.10035626
TRIM45	0.13949102
TRIM46	0.64434800
TRIM47	0.11843556
TRIM48	0.05773012
TRIM49	0.26910198
TRIM49B	0.08409836
TRIM49C	0.11379917
TRIM49D1	0.08074313
TRIM5	0.26824586
TRIM50	0.09275353
TRIM51	0.07594136
TRIM52	0.10327083
TRIM54	0.25519265
TRIM55	0.05623116
TRIM56	0.11899525
TRIM58	0.24021944
TRIM59	0.07359039
TRIM6	0.07693933
TRIM60	0.13938562
TRIM61	0.25262298
TRIM62	0.30523180
TRIM63	0.51407361
TRIM64B	0.11169398
TRIM64C	0.05797172
TRIM65	0.20095335
TRIM66	0.15861375
TRIM67	0.54298664
TRIM68	0.19121466
TRIM69	0.09380626
TRIM7	0.11347510
TRIM71	0.80792133
TRIM72	0.31680466
TRIM73	0.10900443
TRIM74	0.34023996
TRIM77	0.13204955
TRIM8	0.92009990
TRIM9	0.83320560
TRIML1	0.12571281
TRIML2	0.10284794
TRIO	0.99933834
TRIOBP	0.08015171
TRIP10	0.21494121
TRIP11	0.08675147
TRIP12	0.99527647
TRIP13	0.26927373
TRIP4	0.56833136
TRIP6	0.58985876
TRIQK	0.12760074
TRIR	0.20678623
TRIT1	0.11587469
TRMO	0.15036654
TRMT1	0.08951238
TRMT10A	0.06016570
TRMT10B	0.06160503
TRMT10C	0.14512839
TRMT11	0.06735662
TRMT112	0.62371899
TRMT12	0.16411641
TRMT13	0.06969073
TRMT1L	0.41230540
TRMT2A	0.06248372
TRMT44	0.11818388
TRMT5	0.18574006
TRMT6	0.10369476
TRMT61A	0.11751255
TRMT61B	0.10919025
TRMT9B	0.10646743
TRMU	0.16198157
TRNAU1AP	0.85432626
TRNP1	0.11284104
TRNT1	0.05099184
TROAP	0.08237086
TRPA1	0.21796630
TRPC1	0.99751655
TRPC3	0.95743902
TRPC4	0.97662926
TRPC4AP	0.67646211
TRPC6	0.52188572
TRPC7	0.27125853
TRPM1	0.50711087
TRPM2	0.40678278
TRPM3	0.58468510
TRPM4	0.69972676
TRPM5	0.29883720
TRPM6	0.71098571
TRPM7	0.30276184
TRPM8	0.07007582
TRPS1	0.97453020
TRPT1	0.05629185
TRPV1	0.89331857
TRPV2	0.10070697
TRPV3	0.46065806
TRPV4	0.39169253
TRPV5	0.20996350
TRPV6	0.31962606
TRRAP	0.99992554
TRUB1	0.45382114
TRUB2	0.06406941
